Age,Attrition,BusinessTravel,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,RelationshipSatisfaction,StockOptionLevel,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,MonthlyHours,OverallSatisfaction,TaxRate
53.0,No,Travel_Rarely,10,4,3,Male,3,1,Sales Representative,3,10448.0,1,Yes,19,4,1,2.0,3,2.0,1,211.60919540229884,3.2,0.4324823465507876
30.0,No,Travel_Frequently,25,2,4,Male,3,2,Sales Executive,3,2285.0,7,Yes,12,2,1,2.0,4,1.0,2,71.4,3.2,0.6234964574064921
27.0,Yes,Travel_Rarely,1,3,4,Female,2,1,Laboratory Technician,3,9571.0,0,Yes,14,4,0,2.0,1,7.0,2,154.3709677419355,2.8,0.0
22.0,No,Travel_Rarely,21,3,4,Female,3,1,Laboratory Technician,4,2871.0,7,No,20,1,1,5.0,3,0.0,2,249.80327868852456,3.0,0.8115894474340465
28.0,No,Travel_Frequently,1,3,3,Male,3,2,Healthcare Representative,4,9060.0,4,No,17,4,1,2.0,3,2.0,3,174.23076923076923,3.4,0.0
23.0,No,Travel_Rarely,11,3,3,Male,3,5,Manager,2,3989.0,3,No,15,2,0,2.0,3,5.0,4,321.75471698113205,2.6,0.7660822142731484
31.0,No,Travel_Rarely,9,3,3,Male,3,1,Research Scientist,3,6410.0,5,No,18,2,1,1.0,3,2.0,2,127.71428571428572,2.8,0.34817978442139513
36.0,No,Travel_Rarely,6,3,4,Female,3,1,Laboratory Technician,1,2994.0,2,Yes,13,3,0,2.0,3,1.0,13,52.864406779661024,2.8,0.04007694773966015
30.0,No,Non-Travel,2,3,4,Male,3,2,Sales Executive,4,1274.0,1,Yes,17,1,1,2.0,3,1.0,9,83.13698630136986,3.0,0.790080738177624
37.0,Yes,Travel_Frequently,7,3,3,Male,3,1,Sales Representative,4,2793.0,1,Yes,21,2,1,2.0,3,10.0,2,253.56565656565655,3.0,0.8887383978010597
33.0,No,Non-Travel,1,3,3,Female,3,3,Manufacturing Director,3,15397.0,4,Yes,14,4,0,2.0,4,6.0,0,190.08641975308643,3.4,0.0
35.0,No,Non-Travel,3,3,3,Male,3,4,Manager,2,2024.0,8,No,12,4,1,1.0,4,2.0,12,223.13725490196083,3.2,0.8221441124780317
33.0,No,Travel_Frequently,3,4,1,Female,4,1,Laboratory Technician,4,13421.0,1,No,22,2,1,2.0,3,6.0,7,163.67073170731706,2.8,0.0
29.0,Yes,Travel_Frequently,20,3,2,Male,1,2,Sales Executive,3,6294.0,3,Yes,11,3,1,5.0,3,3.0,2,349.1267605633803,2.4,0.7460868162013877
43.0,Yes,Travel_Rarely,23,3,2,Female,3,3,Human Resources,1,4081.0,9,Yes,15,3,3,3.0,3,20.0,2,268.2093023255814,2.4,0.6461458423653863
29.0,No,Travel_Rarely,27,2,4,Female,3,1,Research Scientist,2,2109.0,2,No,15,4,0,2.0,3,1.0,2,60.11578947368422,3.2,0.6307126597793732
36.0,No,Travel_Rarely,5,2,2,Female,3,2,Human Resources,2,9278.0,8,Yes,22,4,1,3.0,3,5.0,2,130.3125,2.8,0.11002398081534773
34.0,No,Travel_Rarely,8,1,2,Male,2,1,Sales Representative,4,21437.0,0,No,19,4,0,0.0,2,9.0,2,243.60227272727272,2.8,0.0
28.0,No,Travel_Rarely,2,1,3,Male,3,1,Sales Representative,2,2207.0,1,No,18,1,1,5.0,3,4.0,0,242.13888888888889,2.4,0.8734082826660549
25.0,No,Travel_Rarely,4,2,3,Male,3,1,Laboratory Technician,4,2889.0,1,No,12,3,1,2.0,3,2.0,0,145.46666666666667,3.2,0.7351970669110908
34.0,No,Travel_Frequently,2,4,2,Male,3,5,Manager,1,22822.0,3,No,12,4,0,4.0,2,5.0,2,274.96385542168673,2.4,0.0
25.0,Yes,Travel_Rarely,1,2,1,Female,2,3,Laboratory Technician,3,2096.0,9,Yes,13,4,0,2.0,3,2.0,0,196.87755102040816,2.6,0.8913651912511662
42.0,No,Travel_Rarely,1,3,4,Male,2,5,Manager,3,4434.0,1,No,12,2,1,3.0,3,5.0,7,331.5593220338983,2.8,0.7733360597075963
28.0,No,Travel_Rarely,9,1,2,Female,3,2,Sales Executive,3,5829.0,1,No,20,1,0,3.0,2,9.0,5,109.35714285714286,2.2,0.23853690398432395
49.0,Yes,Travel_Rarely,27,2,2,Male,4,2,Sales Executive,3,10339.0,4,Yes,12,4,0,2.0,3,9.0,4,134.27272727272728,3.2,0.0
45.0,No,Travel_Rarely,1,4,2,Male,3,2,Manufacturing Director,2,2132.0,6,No,12,2,1,3.0,2,5.0,5,241.55384615384617,2.2,0.8642124705432775
34.0,No,Travel_Frequently,10,3,3,Male,3,3,Manager,4,21072.0,2,No,25,2,0,5.0,4,10.0,2,329.25,3.2,0.0
36.0,No,Travel_Rarely,3,2,4,Male,3,1,Human Resources,2,5237.0,3,Yes,11,3,1,3.0,4,7.0,3,397.3684210526316,3.2,0.7687858719646801
40.0,No,Non-Travel,13,1,2,Female,3,1,Research Scientist,4,13194.0,3,No,18,1,0,2.0,3,1.0,2,325.3018867924528,2.6,0.2347311640856099
28.0,No,Travel_Rarely,5,2,4,Female,3,2,Laboratory Technician,2,2585.0,8,No,16,4,0,5.0,4,1.0,11,160.40322580645162,3.4,0.7400703871292107
34.0,No,Travel_Frequently,1,3,4,Male,3,1,Research Scientist,4,7756.0,1,No,12,2,0,1.0,3,6.0,12,378.1190476190477,3.2,0.5116176563188716
32.0,No,Non-Travel,8,3,1,Male,3,2,Manufacturing Director,2,23814.0,4,No,21,3,1,2.0,4,3.0,0,432.9818181818181,2.6,0.0
46.0,No,Travel_Rarely,10,1,4,Female,2,2,Sales Executive,2,4615.0,1,Yes,14,1,2,2.0,3,16.0,7,304.2564102564103,2.4,0.6110736558233608
30.0,No,Travel_Frequently,8,5,4,Female,3,2,Healthcare Representative,3,2422.0,2,Yes,17,1,0,2.0,3,3.0,0,319.5507246376812,2.8,0.8901537484693184
28.0,No,Travel_Rarely,20,3,4,Male,3,2,Sales Executive,3,2080.0,8,No,15,3,0,2.0,3,0.0,3,466.66,3.2,0.9108558693695624
31.0,No,Travel_Frequently,1,4,1,Female,2,2,Manufacturing Director,3,2689.0,1,No,18,3,1,1.0,4,4.0,5,81.33333333333333,2.6,0.3517357762777242
36.0,No,Travel_Rarely,8,1,3,Female,3,2,Sales Executive,4,5410.0,0,No,19,2,1,2.0,3,16.0,2,285.8095238095238,3.0,0.7746584471842719
21.0,Yes,Travel_Rarely,2,2,1,Male,2,1,Human Resources,4,3447.0,1,No,12,3,0,2.0,4,3.0,0,354.5576923076923,2.8,0.8130389976677334
26.0,No,Travel_Rarely,24,3,1,Male,1,1,Laboratory Technician,3,2104.0,2,No,14,3,0,2.0,3,7.0,2,58.51020408163265,2.2,0.2661318451342867
48.0,No,Travel_Rarely,9,3,3,Male,3,2,Laboratory Technician,1,5486.0,1,No,11,3,2,3.0,3,2.0,9,166.84848484848484,2.6,0.5018162005085361
35.0,Yes,Travel_Rarely,5,3,4,Male,3,1,Sales Representative,3,6883.0,1,Yes,13,2,0,3.0,3,7.0,0,269.11764705882354,3.0,0.2477595628415301
46.0,Yes,Travel_Rarely,3,1,2,Male,3,2,Manufacturing Director,3,10022.0,0,Yes,19,1,1,3.0,4,8.0,2,318.9705882352941,2.6,0.07588750576302443
39.0,No,Non-Travel,7,3,3,Male,3,3,Healthcare Representative,1,6782.0,8,No,16,1,1,2.0,2,5.0,0,215.39534883720933,2.0,0.26776074282012524
54.0,No,Travel_Rarely,2,2,4,Female,1,5,Manager,3,6992.0,4,No,14,4,1,4.0,3,9.0,9,184.24137931034485,3.0,0.3456859442260902
35.0,No,Travel_Rarely,10,4,3,Female,3,1,Research Scientist,3,4487.0,3,No,22,2,2,3.0,2,5.0,3,162.1315789473684,2.6,0.27170913812692743
36.0,No,Travel_Rarely,9,2,2,Male,3,1,Research Scientist,4,5079.0,2,No,19,4,2,3.0,4,7.0,2,201.30985915492957,3.4,0.6446512278737844
56.0,No,Travel_Rarely,10,3,3,Female,3,1,Laboratory Technician,1,2066.0,6,No,20,2,1,2.0,3,3.0,4,180.23469387755105,2.4,0.8830323274641907
37.0,No,Travel_Rarely,2,1,2,Female,3,2,Sales Executive,4,8346.0,4,Yes,13,3,0,2.0,4,3.0,5,108.38961038961041,3.2,0.0
34.0,No,Travel_Rarely,1,4,3,Female,1,3,Healthcare Representative,4,5714.0,3,No,20,3,1,3.0,4,11.0,0,222.4673913043478,3.0,0.7208188791713491
29.0,No,Travel_Frequently,10,3,2,Male,3,1,Laboratory Technician,4,1091.0,1,No,20,1,1,3.0,2,1.0,2,212.02222222222213,2.4,0.8856513992244001
46.0,Yes,Travel_Rarely,24,4,1,Male,3,3,Sales Executive,1,5843.0,6,Yes,13,2,0,2.0,2,4.0,2,88.53030303030305,1.8,0.0
41.0,Yes,Travel_Frequently,2,3,3,Male,2,1,Sales Representative,4,9355.0,7,No,14,3,0,5.0,4,8.0,0,132.02222222222218,3.2,0.21267463390001684
32.0,No,Travel_Frequently,9,1,3,Male,3,3,Manufacturing Director,2,3068.0,1,No,25,4,1,2.0,4,7.0,8,436.1818181818182,3.2,0.7868556342920662
38.0,No,Travel_Rarely,10,4,4,Male,2,2,Sales Executive,4,24223.0,2,Yes,14,3,3,2.0,3,3.0,0,275.2613636363636,3.2,0.0
58.0,No,Travel_Rarely,1,2,2,Male,2,2,Healthcare Representative,3,2479.0,1,No,12,2,0,4.0,2,1.0,3,313.77777777777777,2.2,0.8244334277620397
25.0,No,Travel_Rarely,17,2,4,Male,2,1,Laboratory Technician,2,3669.0,1,No,21,4,1,2.0,3,3.0,0,96.80851063829788,3.0,0.5968131868131868
36.0,No,Travel_Rarely,16,4,3,Female,4,2,Manufacturing Director,3,5775.0,1,Yes,19,3,0,2.0,4,10.0,10,105.609375,3.4,0.14558366622281402
34.0,No,Travel_Rarely,9,5,4,Male,3,2,Laboratory Technician,3,4941.0,3,Yes,13,2,1,2.0,3,8.0,7,272.59722222222223,3.0,0.7482549549090538
31.0,No,Non-Travel,1,5,2,Female,3,1,Research Scientist,4,6932.0,1,No,12,4,1,2.0,2,9.0,9,182.3809523809524,3.0,0.09503916449086162
38.0,No,Travel_Rarely,7,4,1,Male,4,2,Manufacturing Director,3,5118.0,4,No,17,4,1,2.0,3,1.0,2,66.46753246753246,3.0,0.0
27.0,No,Travel_Rarely,16,1,2,Male,3,1,Research Scientist,4,2517.0,1,No,12,2,1,2.0,2,5.0,0,115.48484848484848,2.6,0.3395434269220677
35.0,No,Non-Travel,2,1,2,Female,3,3,Manufacturing Director,3,4148.0,5,Yes,18,2,0,2.0,2,14.0,2,229.2906976744186,2.4,0.7896445052994574
42.0,No,Travel_Frequently,9,4,3,Male,3,1,Laboratory Technician,1,20520.0,1,No,20,2,2,2.0,3,2.0,3,218.2978723404256,2.4,0.0
35.0,Yes,Non-Travel,14,4,3,Male,2,1,Laboratory Technician,2,5762.0,1,Yes,24,4,1,6.0,1,7.0,2,258.3076923076923,2.4,0.4280325590629343
44.0,No,Travel_Frequently,19,3,3,Male,3,2,Manufacturing Director,3,2342.0,3,No,17,1,3,2.0,2,5.0,3,311.6823529411765,2.4,0.9115992903785906
30.0,No,Travel_Rarely,2,4,1,Female,4,2,Manufacturing Director,1,11916.0,6,Yes,12,4,0,2.0,3,9.0,7,347.8,2.6,0.5431857389304198
32.0,Yes,Travel_Rarely,24,3,3,Female,2,1,Laboratory Technician,3,10422.0,5,Yes,14,2,0,3.0,3,14.0,2,258.94,2.6,0.1950258747200124
38.0,Yes,Travel_Rarely,12,3,3,Female,4,1,Sales Representative,2,5343.0,1,No,15,4,0,2.0,3,10.0,0,282.46666666666664,3.2,0.7898277082841634
37.0,No,Travel_Rarely,16,2,4,Female,4,1,Laboratory Technician,4,2115.0,1,Yes,13,2,2,3.0,2,17.0,0,76.29166666666667,3.2,0.7112233752048062
33.0,Yes,Non-Travel,6,4,2,Female,1,2,Sales Executive,3,5147.0,4,Yes,18,2,0,2.0,2,11.0,7,272.88157894736844,2.0,0.7518202420560297
33.0,No,Travel_Rarely,4,1,3,Male,2,2,Sales Executive,1,2500.0,1,No,12,1,0,2.0,4,3.0,2,208.66666666666663,2.2,0.8622893026330285
45.0,No,Non-Travel,3,4,1,Male,3,2,Sales Executive,2,4385.0,3,Yes,16,4,0,2.0,3,10.0,4,209.72727272727272,2.6,0.7888070124741126
