Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,RelationshipSatisfaction,StockOptionLevel,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,MonthlyHours,TaxRate,OverallSatisfaction
49.0,No,Non-Travel,Research & Development,28,1,Medical,4,Male,74,4,1,Laboratory Technician,3,Married,3297.0,6804.0,1,Yes,11,3,3,0.0,3,7.0,8,3,91.95,0.52,3
32.0,No,Travel_Rarely,Research & Development,13,2,Medical,4,Female,57,4,2,Manufacturing Director,1,Divorced,3936.0,26250.0,1,No,11,3,2,2.0,3,8.0,2,1,460.53,0.85,3
36.0,Yes,Travel_Rarely,Research & Development,2,1,Life Sciences,4,Male,57,2,1,Laboratory Technician,4,Divorced,10325.0,13384.0,9,Yes,14,4,1,2.0,2,16.0,0,0,234.81,0.23,3
44.0,No,Non-Travel,Research & Development,7,4,Life Sciences,2,Male,87,3,3,Healthcare Representative,2,Single,3708.0,15322.0,7,No,19,4,0,5.0,3,5.0,6,4,176.11,0.76,2
31.0,No,Travel_Rarely,Sales,11,4,Marketing,2,Male,100,2,2,Sales Executive,4,Married,5460.0,14369.0,4,No,13,1,1,4.0,2,7.0,3,0,143.69,0.62,2
38.0,No,Travel_Rarely,Sales,17,3,Life Sciences,4,Female,38,3,4,Manager,3,Single,4028.0,20489.0,1,No,11,4,0,2.0,3,7.0,8,6,539.18,0.8,3
31.0,No,Travel_Rarely,Sales,1,3,Technical Degree,4,Male,64,2,3,Sales Executive,3,Married,2956.0,12288.0,1,Yes,14,4,0,4.0,3,1.0,9,8,192.0,0.76,3
29.0,No,Travel_Frequently,Research & Development,8,4,Life Sciences,3,Male,61,3,2,Manufacturing Director,4,Single,2439.0,20682.0,1,No,23,4,0,3.0,3,1.0,7,1,339.05,0.88,3
28.0,Yes,Travel_Rarely,Research & Development,17,3,Technical Degree,3,Male,32,2,1,Laboratory Technician,4,Divorced,18779.0,18779.0,5,No,12,1,1,2.0,2,0.0,1,0,586.84,0.0,2
37.0,No,Travel_Frequently,Research & Development,8,4,Life Sciences,4,Male,90,4,1,Research Scientist,1,Married,2326.0,6076.0,6,No,19,2,1,3.0,3,4.0,8,7,67.51,0.62,2
35.0,No,Travel_Rarely,Research & Development,9,4,Life Sciences,2,Female,64,3,1,Laboratory Technician,3,Single,2506.0,5411.0,4,No,12,3,0,0.0,3,2.0,2,2,84.55,0.54,2
29.0,No,Travel_Rarely,Research & Development,10,2,Life Sciences,4,Male,80,4,1,Research Scientist,4,Single,15232.0,15232.0,3,No,17,1,0,3.0,3,2.0,0,0,190.4,0.0,3
42.0,No,Non-Travel,Research & Development,9,2,Other,4,Female,93,2,5,Manager,4,Single,5265.0,26362.0,8,No,22,4,0,5.0,3,5.0,0,0,283.46,0.8,3
30.0,No,Travel_Rarely,Research & Development,5,1,Medical,3,Male,97,3,1,Research Scientist,4,Single,9714.0,26009.0,1,No,18,3,0,4.0,3,10.0,2,2,268.13,0.63,3
24.0,No,Travel_Rarely,Research & Development,18,3,Life Sciences,1,Male,75,3,1,Research Scientist,3,Single,2296.0,23910.0,1,No,14,3,0,3.0,2,1.0,4,0,318.8,0.9,2
42.0,No,Travel_Rarely,Research & Development,1,4,Medical,4,Male,91,3,1,Laboratory Technician,4,Divorced,2058.0,11005.0,3,No,14,4,2,1.0,3,6.0,3,0,120.93,0.81,3
36.0,No,Travel_Rarely,Research & Development,7,3,Life Sciences,2,Male,59,3,3,Research Scientist,1,Divorced,4485.0,18787.0,2,No,17,3,1,2.0,3,8.0,0,0,318.42,0.76,2
30.0,No,Travel_Rarely,Sales,2,4,Other,4,Male,54,3,2,Sales Executive,1,Single,21602.0,21602.0,7,No,13,4,0,2.0,3,8.0,2,0,400.04,0.0,3
49.0,No,Travel_Rarely,Research & Development,3,3,Life Sciences,4,Male,85,3,4,Research Director,4,Married,6384.0,23474.0,3,No,14,1,0,2.0,3,7.0,9,0,276.16,0.73,3
43.0,No,Travel_Rarely,Research & Development,1,4,Technical Degree,1,Male,66,3,3,Healthcare Representative,2,Divorced,20933.0,20933.0,1,No,12,1,3,3.0,3,1.0,8,7,317.17,0.0,2
37.0,Yes,Travel_Rarely,Sales,2,3,Marketing,1,Male,94,1,5,Manager,2,Single,2493.0,4285.0,2,Yes,16,1,0,2.0,3,10.0,10,1,45.59,0.42,1
27.0,No,Travel_Frequently,Research & Development,10,3,Life Sciences,1,Female,56,3,1,Research Scientist,3,Married,2863.0,17360.0,6,No,13,1,1,2.0,2,1.0,2,1,310.0,0.84,2
39.0,No,Travel_Rarely,Research & Development,2,1,Technical Degree,1,Female,32,3,1,Research Scientist,4,Single,8376.0,17218.0,1,Yes,13,3,0,3.0,3,2.0,3,1,538.06,0.51,2
36.0,No,Travel_Rarely,Research & Development,7,2,Life Sciences,3,Male,63,2,1,Laboratory Technician,4,Married,5507.0,7713.0,1,No,18,4,1,1.0,2,4.0,0,0,122.43,0.29,3
32.0,No,Travel_Frequently,Research & Development,1,4,Medical,1,Male,35,4,4,Manager,4,Single,5332.0,16154.0,2,No,22,3,0,3.0,2,5.0,4,2,461.54,0.67,2
50.0,No,Travel_Rarely,Research & Development,15,3,Life Sciences,1,Male,80,2,3,Manufacturing Director,3,Married,25800.0,25800.0,1,No,13,4,2,1.0,3,5.0,15,14,322.5,0.0,2
37.0,No,Travel_Rarely,Sales,8,3,Marketing,3,Female,54,3,2,Sales Executive,2,Married,4107.0,26841.0,5,No,21,3,1,3.0,3,10.0,4,1,497.06,0.85,2
29.0,No,Travel_Rarely,Sales,21,4,Life Sciences,1,Female,32,1,2,Sales Executive,3,Married,3987.0,5561.0,6,No,19,3,1,5.0,3,6.0,2,1,173.78,0.28,2
32.0,No,Travel_Rarely,Research & Development,20,3,Life Sciences,4,Female,49,3,1,Research Scientist,2,Single,5175.0,21158.0,1,No,13,3,0,2.0,2,5.0,2,1,431.8,0.76,2
45.0,No,Travel_Rarely,Sales,19,3,Life Sciences,4,Female,80,1,3,Sales Executive,3,Married,3840.0,3840.0,3,No,13,3,1,2.0,1,5.0,3,0,48.0,0.0,2
46.0,Yes,Travel_Rarely,Research & Development,7,3,Life Sciences,1,Female,55,3,1,Laboratory Technician,3,Married,8926.0,14168.0,1,Yes,16,4,1,2.0,3,9.0,3,1,257.6,0.37,2
38.0,No,Travel_Rarely,Research & Development,1,2,Technical Degree,3,Male,90,2,4,Healthcare Representative,3,Single,6553.0,17810.0,7,Yes,12,4,0,3.0,3,1.0,1,0,197.89,0.63,3
26.0,Yes,Travel_Rarely,Research & Development,20,3,Life Sciences,1,Male,66,3,3,Healthcare Representative,3,Married,2305.0,22908.0,3,No,12,1,0,3.0,3,3.0,0,0,347.09,0.9,2
37.0,No,Travel_Rarely,Research & Development,3,4,Other,4,Male,35,3,5,Manager,4,Married,9358.0,9358.0,4,Yes,12,1,1,2.0,4,1.0,2,0,267.37,0.0,3
32.0,Yes,Travel_Rarely,Sales,16,3,Marketing,1,Female,69,3,2,Sales Executive,1,Single,6162.0,26507.0,5,No,15,3,0,3.0,3,14.0,2,0,384.16,0.77,2
43.0,No,Travel_Frequently,Sales,14,3,Life Sciences,3,Female,80,3,2,Sales Executive,2,Married,2455.0,12355.0,0,No,11,4,1,5.0,3,8.0,8,7,154.44,0.8,3
24.0,No,Travel_Rarely,Research & Development,29,4,Medical,4,Male,69,3,1,Laboratory Technician,3,Single,2293.0,11135.0,9,No,12,2,0,2.0,3,2.0,7,7,161.38,0.79,3
25.0,No,Travel_Rarely,Sales,2,4,Life Sciences,1,Male,78,2,4,Manager,4,Married,8639.0,22021.0,2,No,16,3,0,3.0,3,2.0,8,3,282.32,0.61,2
32.0,No,Travel_Rarely,Sales,28,3,Medical,4,Male,53,4,4,Sales Executive,4,Married,9679.0,11737.0,3,Yes,18,3,1,1.0,3,1.0,11,11,221.45,0.18,3
30.0,No,Travel_Rarely,Research & Development,1,4,Medical,1,Female,80,3,3,Research Director,4,Divorced,6118.0,11677.0,2,Yes,18,1,2,2.0,3,10.0,2,0,145.96,0.48,2
25.0,No,Travel_Frequently,Sales,7,3,Marketing,1,Male,83,4,2,Sales Executive,1,Married,1118.0,2261.0,2,No,16,4,1,4.0,2,1.0,7,6,27.24,0.51,2
36.0,Yes,Travel_Rarely,Sales,13,3,Technical Degree,1,Male,51,3,2,Sales Executive,2,Single,6842.0,17485.0,5,No,11,1,0,2.0,1,5.0,3,0,342.84,0.61,1
35.0,No,Travel_Rarely,Sales,8,2,Technical Degree,2,Female,92,4,2,Sales Executive,3,Married,2022.0,22128.0,1,No,21,3,2,3.0,3,10.0,8,4,240.52,0.91,3
32.0,No,Travel_Rarely,Research & Development,26,2,Medical,3,Male,92,2,2,Research Scientist,4,Married,6735.0,21203.0,3,Yes,13,4,1,2.0,1,0.0,1,0,230.47,0.68,2
50.0,Yes,Non-Travel,Research & Development,6,1,Medical,2,Female,83,3,1,Research Scientist,1,Single,6347.0,17102.0,2,No,11,3,0,3.0,3,18.0,2,1,206.05,0.63,2
30.0,No,Travel_Rarely,Sales,3,1,Marketing,1,Female,52,3,4,Manager,3,Married,11416.0,15596.0,3,No,12,4,1,4.0,3,8.0,9,4,299.92,0.27,2
39.0,No,Travel_Rarely,Research & Development,9,4,Life Sciences,1,Male,92,3,2,Research Scientist,4,Married,9613.0,18089.0,1,Yes,12,4,1,5.0,2,18.0,4,0,196.62,0.47,2
46.0,Yes,Travel_Frequently,Sales,28,3,Marketing,4,Male,39,2,3,Sales Executive,1,Divorced,5772.0,16586.0,4,Yes,13,2,1,4.0,3,9.0,2,2,425.28,0.65,2
24.0,No,Travel_Rarely,Sales,21,4,Life Sciences,1,Male,44,2,2,Sales Executive,4,Married,3567.0,3907.0,3,Yes,12,4,2,2.0,4,6.0,4,1,88.8,0.09,3
43.0,Yes,Travel_Rarely,Research & Development,17,3,Technical Degree,3,Female,38,2,1,Research Scientist,3,Married,9985.0,15587.0,9,Yes,16,4,1,1.0,3,1.0,0,0,410.18,0.36,3
22.0,No,Travel_Rarely,Sales,23,2,Life Sciences,4,Male,80,3,3,Sales Executive,3,Single,2323.0,11591.0,3,Yes,16,4,0,6.0,3,2.0,0,0,144.89,0.8,3
28.0,Yes,Travel_Rarely,Sales,2,3,Medical,3,Female,49,2,1,Sales Representative,3,Single,22052.0,22052.0,1,No,13,4,0,3.0,2,1.0,2,0,450.04,0.0,2
40.0,No,Travel_Rarely,Research & Development,3,3,Medical,3,Female,79,2,1,Research Scientist,3,Divorced,25326.0,25326.0,1,Yes,15,4,1,2.0,2,20.0,1,0,320.58,0.0,2
32.0,No,Travel_Rarely,Research & Development,4,4,Life Sciences,3,Male,87,3,2,Research Scientist,3,Single,2690.0,5396.0,1,Yes,11,2,0,2.0,3,10.0,6,1,62.02,0.5,2
39.0,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,Male,97,3,3,Laboratory Technician,1,Divorced,20308.0,20308.0,1,No,18,1,1,3.0,3,2.0,9,9,209.36,0.0,1
46.0,No,Travel_Rarely,Sales,10,3,Marketing,2,Male,46,2,2,Sales Executive,4,Single,4317.0,4317.0,3,No,14,3,0,2.0,2,3.0,7,0,93.85,0.0,2
32.0,No,Non-Travel,Research & Development,1,2,Life Sciences,1,Male,90,3,1,Research Scientist,1,Married,4707.0,10494.0,2,No,22,4,1,2.0,4,4.0,2,1,116.6,0.55,2
36.0,No,Travel_Rarely,Research & Development,27,3,Medical,3,Male,94,3,2,Healthcare Representative,3,Married,5810.0,16577.0,6,No,13,2,2,2.0,2,10.0,7,7,176.35,0.65,2
36.0,No,Travel_Frequently,Sales,9,1,Life Sciences,4,Male,54,3,1,Sales Representative,1,Single,6499.0,21082.0,1,No,11,1,0,3.0,3,6.0,2,0,390.41,0.69,2
31.0,Yes,Travel_Frequently,Research & Development,8,1,Medical,3,Male,80,3,1,Laboratory Technician,3,Single,3479.0,13556.0,1,No,12,4,0,2.0,3,5.0,0,0,169.45,0.74,3
39.0,No,Travel_Rarely,Sales,2,1,Marketing,2,Male,56,4,2,Sales Executive,2,Married,2086.0,18597.0,3,No,12,4,0,6.0,3,1.0,2,2,332.09,0.89,3
26.0,No,Travel_Rarely,Sales,10,3,Marketing,4,Male,83,3,1,Sales Representative,2,Divorced,4306.0,17967.0,1,No,14,4,2,5.0,3,0.0,2,2,216.47,0.76,3
36.0,No,Travel_Frequently,Sales,10,3,Life Sciences,4,Female,87,3,2,Sales Executive,3,Divorced,2153.0,12313.0,1,Yes,14,3,1,2.0,3,10.0,14,0,141.53,0.83,3
22.0,No,Travel_Rarely,Human Resources,2,3,Human Resources,1,Male,62,2,2,Human Resources,1,Married,2328.0,17822.0,3,No,12,4,0,2.0,3,4.0,2,1,287.45,0.87,2
34.0,No,Travel_Rarely,Sales,16,3,Marketing,4,Female,80,3,4,Manager,4,Married,2579.0,7744.0,5,Yes,22,3,1,2.0,3,8.0,13,1,96.8,0.67,3
42.0,No,Travel_Rarely,Research & Development,9,3,Medical,4,Male,46,2,3,Healthcare Representative,2,Single,5087.0,17654.0,1,No,14,2,0,2.0,4,0.0,7,7,383.78,0.71,2
29.0,Yes,Travel_Rarely,Research & Development,6,3,Life Sciences,3,Female,63,4,1,Laboratory Technician,1,Married,2319.0,3445.0,1,Yes,21,3,2,1.0,3,8.0,0,0,54.68,0.33,2
35.0,No,Travel_Rarely,Research & Development,6,3,Life Sciences,3,Male,39,2,1,Research Scientist,3,Divorced,2781.0,22088.0,1,Yes,14,4,1,5.0,3,14.0,1,0,566.36,0.87,3
32.0,No,Travel_Frequently,Sales,29,3,Marketing,1,Female,56,2,4,Manager,4,Divorced,2743.0,22102.0,3,No,12,3,1,2.0,2,2.0,0,0,394.68,0.88,2
35.0,No,Travel_Rarely,Human Resources,1,3,Human Resources,3,Female,37,4,1,Human Resources,3,Married,6004.0,6004.0,1,No,13,4,1,3.0,4,2.0,6,5,162.27,0.0,3
32.0,No,Travel_Rarely,Research & Development,2,4,Life Sciences,2,Male,69,3,1,Laboratory Technician,3,Married,6209.0,18103.0,1,No,14,4,1,4.0,4,10.0,2,0,262.36,0.66,3
36.0,No,Travel_Rarely,Research & Development,1,2,Life Sciences,4,Female,70,3,4,Manager,4,Married,6652.0,13829.0,2,No,15,2,1,2.0,2,6.0,8,7,197.56,0.52,3
40.0,No,Travel_Rarely,Research & Development,7,1,Life Sciences,2,Male,55,1,5,Research Director,3,Divorced,2741.0,20284.0,1,No,22,2,2,2.0,3,7.0,16,5,368.8,0.86,2
30.0,No,Travel_Rarely,Research & Development,27,3,Medical,2,Male,39,1,2,Manufacturing Director,1,Divorced,2141.0,20460.0,0,No,21,2,1,3.0,2,6.0,3,0,524.62,0.9,1
53.0,No,Travel_Rarely,Research & Development,2,4,Medical,3,Female,98,3,1,Research Scientist,3,Married,12549.0,14275.0,2,No,14,2,3,2.0,3,12.0,3,0,145.66,0.12,2
45.0,No,Non-Travel,Human Resources,6,1,Medical,4,Female,87,2,1,Human Resources,2,Married,5593.0,15434.0,1,No,11,4,0,2.0,3,15.0,0,0,177.4,0.64,3
46.0,No,Travel_Frequently,Research & Development,2,4,Technical Degree,3,Female,98,3,2,Healthcare Representative,4,Single,6163.0,10527.0,1,No,11,4,0,3.0,4,2.0,11,4,107.42,0.41,3
34.0,No,Travel_Frequently,Research & Development,8,3,Medical,2,Male,82,4,2,Laboratory Technician,3,Married,5063.0,10228.0,2,No,12,1,0,2.0,4,8.0,3,1,124.73,0.5,2
25.0,No,Travel_Rarely,Research & Development,24,4,Medical,2,Male,48,4,3,Healthcare Representative,4,Married,3458.0,4031.0,3,No,15,3,0,5.0,3,2.0,3,1,83.98,0.14,3
51.0,Yes,Travel_Frequently,Research & Development,24,2,Life Sciences,1,Female,97,3,1,Laboratory Technician,4,Single,7484.0,10261.0,1,No,16,4,0,1.0,3,13.0,2,1,105.78,0.27,3
42.0,No,Non-Travel,Sales,2,2,Technical Degree,2,Male,46,1,2,Sales Representative,3,Single,6272.0,12388.0,0,No,13,1,0,3.0,3,20.0,7,3,269.3,0.49,2
33.0,No,Travel_Rarely,Research & Development,14,3,Medical,4,Male,72,3,1,Research Scientist,2,Married,4673.0,4673.0,1,No,13,4,1,2.0,3,3.0,7,1,64.9,0.0,3
28.0,No,Travel_Frequently,Research & Development,4,3,Medical,1,Male,58,4,1,Research Scientist,1,Married,6834.0,8544.0,2,No,16,1,1,2.0,4,7.0,2,0,147.31,0.2,2
27.0,No,Travel_Rarely,Research & Development,2,4,Technical Degree,2,Female,98,2,1,Research Scientist,4,Married,2534.0,7975.0,8,No,20,2,1,4.0,4,1.0,2,0,81.38,0.68,2
50.0,Yes,Travel_Rarely,Human Resources,1,2,Medical,2,Male,91,2,3,Human Resources,1,Married,2326.0,13973.0,9,No,14,4,1,2.0,3,12.0,6,3,153.55,0.83,2
32.0,No,Travel_Frequently,Research & Development,4,1,Medical,3,Female,51,3,1,Laboratory Technician,2,Single,4998.0,12862.0,1,No,13,3,0,2.0,1,8.0,2,1,252.2,0.61,2
30.0,No,Non-Travel,Research & Development,2,1,Medical,1,Female,36,2,1,Research Scientist,4,Single,4050.0,4695.0,0,No,12,4,0,3.0,3,8.0,3,1,130.42,0.14,2
39.0,Yes,Travel_Rarely,Research & Development,1,4,Technical Degree,1,Male,100,2,1,Research Scientist,1,Single,4534.0,7568.0,6,No,13,3,0,6.0,1,8.0,7,0,75.68,0.4,1
34.0,No,Non-Travel,Research & Development,9,3,Medical,4,Male,99,3,1,Research Scientist,2,Single,5304.0,11781.0,1,No,16,4,0,3.0,2,5.0,7,0,119.0,0.55,3
19.0,No,Travel_Rarely,Sales,2,3,Medical,3,Male,31,3,1,Sales Representative,3,Single,2121.0,13251.0,1,No,19,1,0,2.0,3,1.0,2,2,427.45,0.84,2
40.0,No,Travel_Frequently,Research & Development,6,3,Other,3,Female,61,4,1,Laboratory Technician,4,Married,7102.0,13499.0,0,No,18,1,1,3.0,3,18.0,7,7,221.3,0.47,3
30.0,No,Travel_Rarely,Research & Development,11,4,Medical,4,Female,43,3,1,Laboratory Technician,3,Married,20232.0,20232.0,7,Yes,11,3,1,5.0,3,5.0,2,2,470.51,0.0,3
35.0,No,Travel_Frequently,Research & Development,15,2,Life Sciences,3,Female,65,2,4,Research Director,3,Married,3525.0,13458.0,1,No,24,1,1,1.0,3,15.0,10,6,207.05,0.74,2
56.0,No,Travel_Rarely,Research & Development,1,3,Life Sciences,2,Male,66,3,2,Research Scientist,2,Married,7346.0,19717.0,1,No,17,2,2,4.0,3,7.0,4,0,298.74,0.63,2
35.0,No,Travel_Frequently,Human Resources,3,2,Human Resources,3,Male,88,3,1,Human Resources,4,Married,2243.0,4249.0,0,No,19,3,1,3.0,1,9.0,2,0,48.28,0.47,2
30.0,Yes,Travel_Rarely,Sales,24,3,Life Sciences,2,Female,100,4,4,Sales Executive,2,Single,9419.0,17071.0,4,Yes,16,4,0,2.0,2,10.0,0,0,170.71,0.45,2
36.0,No,Travel_Rarely,Research & Development,2,1,Life Sciences,4,Male,97,3,1,Laboratory Technician,2,Married,4668.0,4960.0,0,No,13,3,3,2.0,3,7.0,2,0,51.13,0.06,3
33.0,No,Non-Travel,Research & Development,15,4,Medical,3,Male,34,3,2,Healthcare Representative,4,Divorced,2008.0,16542.0,5,No,18,2,1,2.0,3,1.0,1,1,486.53,0.88,3
37.0,Yes,Non-Travel,Research & Development,8,4,Other,2,Male,77,1,1,Laboratory Technician,1,Married,4759.0,4759.0,1,Yes,11,4,0,2.0,2,1.0,7,0,61.81,0.0,2
43.0,No,Travel_Rarely,Research & Development,20,3,Technical Degree,3,Male,89,4,1,Research Scientist,3,Married,10798.0,21643.0,0,No,17,4,0,5.0,2,1.0,0,0,243.18,0.5,3
21.0,No,Travel_Rarely,Human Resources,1,2,Life Sciences,4,Male,44,3,1,Human Resources,1,Single,22957.0,22957.0,6,No,12,3,0,2.0,4,4.0,6,5,521.75,0.0,3
34.0,No,Travel_Rarely,Research & Development,15,3,Life Sciences,3,Male,60,3,1,Research Scientist,4,Single,1102.0,22673.0,1,No,19,1,0,3.0,3,1.0,5,1,377.88,0.95,2
32.0,No,Travel_Rarely,Research & Development,1,2,Medical,4,Female,76,3,1,Laboratory Technician,2,Married,4077.0,4077.0,1,No,13,3,0,2.0,2,6.0,8,1,53.64,0.0,2
28.0,No,Travel_Rarely,Research & Development,1,4,Medical,3,Female,87,3,1,Research Scientist,2,Single,3591.0,18775.0,1,No,17,2,0,3.0,3,3.0,1,1,215.8,0.81,2
52.0,No,Non-Travel,Research & Development,24,2,Life Sciences,3,Male,83,4,3,Healthcare Representative,4,Divorced,4258.0,23402.0,3,Yes,16,2,1,2.0,1,4.0,3,1,281.95,0.82,2
40.0,No,Travel_Rarely,Research & Development,3,3,Medical,4,Female,39,2,3,Manufacturing Director,3,Married,6513.0,19609.0,2,Yes,14,3,0,3.0,3,5.0,4,0,502.79,0.67,3
45.0,No,Travel_Rarely,Research & Development,17,4,Medical,4,Male,62,1,1,Laboratory Technician,3,Married,6217.0,13245.0,1,No,15,3,3,3.0,4,0.0,2,0,213.63,0.53,3
21.0,No,Travel_Rarely,Research & Development,3,3,Technical Degree,1,Male,53,3,3,Manager,3,Married,2380.0,22984.0,2,No,11,4,0,2.0,3,2.0,2,2,433.66,0.9,2
38.0,Yes,Travel_Rarely,Sales,1,3,Technical Degree,1,Female,92,3,1,Sales Representative,3,Married,2619.0,15747.0,3,No,15,4,1,2.0,4,0.0,2,1,171.16,0.83,3
27.0,No,Travel_Rarely,Sales,23,3,Marketing,3,Male,47,2,2,Sales Executive,4,Married,4478.0,21436.0,7,Yes,19,3,1,3.0,2,5.0,2,0,456.09,0.79,2
50.0,No,Travel_Frequently,Research & Development,13,3,Medical,2,Male,95,4,2,Healthcare Representative,1,Married,5696.0,5696.0,5,No,18,3,2,2.0,2,9.0,0,0,59.96,0.0,2
35.0,No,Travel_Rarely,Research & Development,1,3,Medical,1,Male,33,3,2,Manufacturing Director,4,Married,8020.0,10877.0,1,Yes,22,2,1,2.0,3,11.0,8,7,329.61,0.26,2
37.0,No,Travel_Rarely,Sales,8,3,Marketing,2,Male,43,3,3,Sales Executive,4,Single,4071.0,15589.0,1,No,14,4,0,4.0,3,5.0,8,3,362.53,0.74,3
38.0,No,Travel_Frequently,Research & Development,5,3,Life Sciences,3,Male,90,2,1,Laboratory Technician,3,Single,6077.0,7973.0,3,No,14,4,0,2.0,3,6.0,2,0,88.59,0.24,3
26.0,No,Travel_Rarely,Sales,1,3,Medical,1,Male,48,4,2,Sales Executive,1,Divorced,6272.0,21816.0,1,No,22,1,1,5.0,3,5.0,8,0,454.5,0.71,2
22.0,No,Travel_Rarely,Research & Development,2,1,Medical,1,Female,40,3,1,Laboratory Technician,2,Married,16632.0,16632.0,9,No,12,4,1,6.0,3,1.0,2,2,415.8,0.0,2
34.0,No,Travel_Rarely,Research & Development,6,3,Life Sciences,2,Female,55,4,1,Laboratory Technician,4,Married,22002.0,22002.0,3,No,12,2,0,3.0,3,8.0,0,0,400.04,0.0,3
27.0,No,Travel_Rarely,Research & Development,1,3,Technical Degree,1,Female,74,3,1,Research Scientist,4,Married,6142.0,10205.0,7,No,12,3,1,2.0,2,5.0,5,1,137.91,0.4,2
36.0,No,Travel_Rarely,Research & Development,7,4,Medical,2,Female,34,2,2,Manufacturing Director,3,Married,5647.0,13983.0,2,No,17,3,0,3.0,3,3.0,0,0,411.26,0.6,2
53.0,No,Travel_Rarely,Sales,10,4,Life Sciences,3,Male,87,3,1,Sales Representative,3,Married,10448.0,18410.0,1,Yes,19,4,1,2.0,3,2.0,1,0,211.61,0.43,3
30.0,No,Travel_Frequently,Sales,25,2,Technical Degree,4,Male,85,3,2,Sales Executive,3,Married,2285.0,6069.0,7,Yes,12,2,1,2.0,4,1.0,2,2,71.4,0.62,3
27.0,Yes,Travel_Rarely,Research & Development,1,3,Life Sciences,4,Female,62,2,1,Laboratory Technician,3,Single,9571.0,9571.0,0,Yes,14,4,0,2.0,1,7.0,2,1,154.37,0.0,2
22.0,No,Travel_Rarely,Research & Development,21,3,Medical,4,Female,61,3,1,Laboratory Technician,4,Married,2871.0,15238.0,7,No,20,1,1,5.0,3,0.0,2,1,249.8,0.81,3
28.0,No,Travel_Frequently,Research & Development,1,3,Life Sciences,3,Male,52,3,2,Healthcare Representative,4,Divorced,9060.0,9060.0,4,No,17,4,1,2.0,3,2.0,3,0,174.23,0.0,3
23.0,No,Travel_Rarely,Research & Development,11,3,Life Sciences,3,Male,53,3,5,Manager,2,Single,3989.0,17053.0,3,No,15,2,0,2.0,3,5.0,4,4,321.75,0.77,2
31.0,No,Travel_Rarely,Research & Development,9,3,Medical,3,Male,77,3,1,Research Scientist,3,Divorced,6410.0,9834.0,5,No,18,2,1,1.0,3,2.0,2,2,127.71,0.35,2
36.0,No,Travel_Rarely,Research & Development,6,3,Medical,4,Female,59,3,1,Laboratory Technician,1,Single,2994.0,3119.0,2,Yes,13,3,0,2.0,3,1.0,13,2,52.86,0.04,2
30.0,No,Non-Travel,Sales,2,3,Medical,4,Male,73,3,2,Sales Executive,4,Married,1274.0,6069.0,1,Yes,17,1,1,2.0,3,1.0,9,8,83.14,0.79,3
37.0,Yes,Travel_Frequently,Sales,7,3,Life Sciences,3,Male,99,3,1,Sales Representative,4,Divorced,2793.0,25103.0,1,Yes,21,2,1,2.0,3,10.0,2,0,253.57,0.89,3
33.0,No,Non-Travel,Research & Development,1,3,Life Sciences,3,Female,81,3,3,Manufacturing Director,3,Single,15397.0,15397.0,4,Yes,14,4,0,2.0,4,6.0,0,0,190.09,0.0,3
35.0,No,Non-Travel,Sales,3,3,Life Sciences,3,Male,51,3,4,Manager,2,Married,2024.0,11380.0,8,No,12,4,1,1.0,4,2.0,12,5,223.14,0.82,3
33.0,No,Travel_Frequently,Research & Development,3,4,Medical,1,Female,82,4,1,Laboratory Technician,4,Married,13421.0,13421.0,1,No,22,2,1,2.0,3,6.0,7,0,163.67,0.0,2
29.0,Yes,Travel_Frequently,Sales,20,3,Life Sciences,2,Male,71,1,2,Sales Executive,3,Married,6294.0,24788.0,3,Yes,11,3,1,5.0,3,3.0,2,2,349.13,0.75,2
43.0,Yes,Travel_Rarely,Human Resources,23,3,Human Resources,2,Female,43,3,3,Human Resources,1,Divorced,4081.0,11533.0,9,Yes,15,3,3,3.0,3,20.0,2,0,268.21,0.65,2
29.0,No,Travel_Rarely,Research & Development,27,2,Medical,4,Female,95,3,1,Research Scientist,2,Single,2109.0,5711.0,2,No,15,4,0,2.0,3,1.0,2,1,60.12,0.63,3
36.0,No,Travel_Rarely,Human Resources,5,2,Medical,2,Female,80,3,2,Human Resources,2,Divorced,9278.0,10425.0,8,Yes,22,4,1,3.0,3,5.0,2,0,130.31,0.11,2
34.0,No,Travel_Rarely,Sales,8,1,Life Sciences,2,Male,88,2,1,Sales Representative,4,Single,21437.0,21437.0,0,No,19,4,0,0.0,2,9.0,2,2,243.6,0.0,2
28.0,No,Travel_Rarely,Sales,2,1,Technical Degree,3,Male,72,3,1,Sales Representative,2,Married,2207.0,17434.0,1,No,18,1,1,5.0,3,4.0,0,0,242.14,0.87,2
25.0,No,Travel_Rarely,Research & Development,4,2,Other,3,Male,75,3,1,Laboratory Technician,4,Divorced,2889.0,10910.0,1,No,12,3,1,2.0,3,2.0,0,0,145.47,0.74,3
